sample_idx,curve_mse,curve_r2,mse_region1,mse_region2,jsc_true,voc_true,vmpp_true,jmpp_true,jsc_pred,voc_pred,vmpp_pred,jmpp_pred,ff_true,ff_pred,ff_abs_err,pce_true,pmpp_true,jsc_ratio,voc_ratio,high_error,low_pce,bad_curve
14382,10610.564453125,0.4637515544891357,2181.5615234375,11432.90625,351.7117919921875,0.75,0.5249999761581421,290.4476013183594,345.1830139160156,0.6111304759979248,0.3000000119209289,262.09967041015625,0.57806795835495,0.372738629579544,0.2053293287754058,0.1524849981069564,152.4849853515625,0.9998667240142822,1.738366961479187,True,False,True
14384,1592.3079833984375,-0.3835624456405639,7210.44921875,727.9786376953125,142.8188018798828,0.824999988079071,0.4000000059604645,60.83338165283203,234.3214263916016,0.8579127192497253,0.4250000119209289,129.8598175048828,0.2065202444791793,0.2745419144630432,0.0680216699838638,0.0243333540856838,24.33335304260254,0.5440372824668884,1.8225077390670776,False,True,True
14386,97.35836029052734,0.8871555328369141,870.6129760742188,21.91887664794922,123.88500213623048,0.675000011920929,0.3000000119209289,69.43443298339844,154.4823455810547,0.6481567621231079,0.3000000119209289,94.8008270263672,0.2490999549627304,0.2840367257595062,0.0349367707967758,0.0208303313702344,20.83032989501953,0.7457201480865479,1.476827621459961,False,True,True
14392,57.9259147644043,0.9782991409301758,33.77609634399414,63.96336364746094,134.2615966796875,0.975000023841858,0.6499999761581421,86.60328674316406,133.80625915527344,0.965993881225586,0.5,116.03968048095705,0.4300225973129272,0.4488753080368042,0.0188527107238769,0.0562921352684497,56.29213333129883,0.9990326166152954,2.533212900161743,False,True,True
14397,27.15973281860352,0.9876558184623718,2.395966053009033,32.514060974121094,122.38610076904295,0.7250000238418579,0.5249999761581421,93.7638168334961,123.30361938476562,0.7899299263954163,0.4749999940395355,98.48591613769533,0.5547846555709839,0.4802897870540619,0.074494868516922,0.0492260046303272,49.22600173950195,0.9890049695968628,1.365836262702942,False,True,True
14401,385.0094299316406,0.7437747716903687,1602.7255859375,266.20782470703125,183.5543975830078,0.75,0.2000000029802322,108.22119903564452,181.1586761474609,0.737798273563385,0.3000000119209289,129.37925720214844,0.1572230607271194,0.2903950214385986,0.1331719607114792,0.021644240245223,21.64423942565918,0.9675185084342957,1.9121408462524412,False,True,True
14402,454.2710571289063,0.8888041973114014,70.63516998291016,524.9408569335938,206.9956970214844,0.6000000238418579,0.449999988079071,126.5771026611328,206.1734619140625,0.840703010559082,0.449999988079071,119.49899291992188,0.4586221873760223,0.3102425634860992,0.1483796238899231,0.0569596961140632,56.959693908691406,0.9915550351142884,1.3900468349456787,False,True,True
14408,454.05999755859375,0.5830016732215881,936.9607543945312,393.69732666015625,136.7427978515625,0.925000011920929,0.3000000119209289,78.51007080078125,135.26742553710938,0.7920351028442383,0.4000000059604645,99.3684310913086,0.1862089037895202,0.3709973096847534,0.1847884058952331,0.0235530231148004,23.553022384643555,0.9717561602592468,2.0296385288238525,False,True,True
14411,13229.5947265625,-2.053880453109741,214.01177978515625,21906.6484375,217.04049682617188,1.3250000476837158,1.1749999523162842,211.3144989013672,217.9822235107422,1.101936936378479,0.7250000238418579,180.8242034912109,0.8633968830108643,0.5457789301872253,0.3176179528236389,0.2482945322990417,248.2945251464844,1.0004929304122925,2.081405639648437,True,False,True
14413,664.5769653320312,0.8581668138504028,384.3621520996094,707.6869506835938,234.81919860839844,0.574999988079071,0.3000000119209289,191.19729614257807,233.1333465576172,0.730765163898468,0.4250000119209289,153.41574096679688,0.4248166978359222,0.382716029882431,0.0421006679534912,0.0573591962456703,57.35919189453125,0.9992976784706116,1.6311837434768677,False,True,True
